@RELATION FEATURE_RUNSTATUS_MIPVerifySDP_cleanARPsamplefeatureset

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE trivialFeatures {ok,timeout,memout,presolved,crash,unknown,other}
@ATTRIBUTE LPbasedFeatures {ok,timeout,memout,presolved,crash,unknown,other}
@ATTRIBUTE NonContinuousFeatures {ok,timeout,memout,presolved,crash,unknown,other}
@ATTRIBUTE ContinuousFeatures {ok,timeout,memout,presolved,crash,unknown,other}
@ATTRIBUTE allVariablesFeatures {ok,timeout,memout,presolved,crash,unknown,other}
@ATTRIBUTE ProbingFeatures {ok,timeout,memout,presolved,crash,unknown,other}

@DATA
mip3954, 1, ok, ok, ok, ok, ok, ok
mip8072, 1, ok, ok, ok, ok, ok, ok
mip6339, 1, ok, ok, ok, ok, ok, ok
mip5191, 1, ok, ok, ok, ok, ok, ok
mip3173, 1, ok, ok, ok, ok, ok, ok
mip5634, 1, ok, ok, ok, ok, ok, ok
mip6192, 1, ok, ok, ok, ok, ok, ok
mip921, 1, ok, ok, ok, ok, ok, ok
mip3065, 1, ok, ok, ok, ok, ok, ok
mip7107, 1, ok, ok, ok, ok, ok, ok
mip4211, 1, ok, ok, ok, ok, ok, ok
mip8013, 1, ok, ok, ok, ok, ok, ok
mip5144, 1, ok, ok, ok, ok, ok, ok
mip651, 1, ok, ok, ok, ok, ok, ok
mip183, 1, ok, ok, ok, ok, ok, ok
mip1022, 1, ok, ok, ok, ok, ok, ok
mip4830, 1, ok, ok, ok, ok, ok, ok
mip5366, 1, ok, ok, ok, ok, ok, ok
mip9542, 1, ok, ok, ok, ok, ok, ok
mip7212, 1, ok, ok, ok, ok, ok, ok
mip7358, 1, ok, ok, ok, ok, ok, ok
mip1925, 1, ok, ok, ok, ok, ok, ok
mip4849, 1, ok, ok, ok, ok, ok, ok
mip368, 1, ok, ok, ok, ok, ok, ok
mip3702, 1, ok, ok, ok, ok, ok, ok
mip5651, 1, ok, ok, ok, ok, ok, ok
mip4326, 1, ok, ok, ok, ok, ok, ok
mip1811, 1, ok, ok, ok, ok, ok, ok
mip429, 1, ok, ok, ok, ok, ok, ok
mip4955, 1, ok, ok, ok, ok, ok, ok
mip722, 1, ok, ok, ok, ok, ok, ok
mip2035, 1, ok, ok, ok, ok, ok, ok
mip2445, 1, ok, ok, ok, ok, ok, ok
mip5294, 1, ok, ok, ok, ok, ok, ok
mip8064, 1, ok, ok, ok, ok, ok, ok
mip7717, 1, ok, ok, ok, ok, ok, ok
mip8431, 1, ok, ok, ok, ok, ok, ok
mip9687, 1, ok, ok, ok, ok, ok, ok
mip2446, 1, ok, ok, ok, ok, ok, ok
mip5292, 1, ok, ok, ok, ok, ok, ok
mip430, 1, ok, ok, ok, ok, ok, ok
mip284, 1, ok, ok, ok, ok, ok, ok
mip6757, 1, ok, ok, ok, ok, ok, ok
mip4715, 1, ok, ok, ok, ok, ok, ok
mip8945, 1, ok, ok, ok, ok, ok, ok
mip7676, 1, ok, ok, ok, ok, ok, ok
mip3001, 1, ok, ok, ok, ok, ok, ok
mip267, 1, ok, ok, ok, ok, ok, ok
mip8685, 1, ok, ok, ok, ok, ok, ok
mip1640, 1, ok, ok, ok, ok, ok, ok
mip9883, 1, ok, ok, ok, ok, ok, ok
mip4766, 1, ok, ok, ok, ok, ok, ok
mip5153, 1, ok, ok, ok, ok, ok, ok
mip8730, 1, ok, ok, ok, ok, ok, ok
mip9480, 1, ok, ok, ok, ok, ok, ok
mip8828, 1, ok, ok, ok, ok, ok, ok
mip2978, 1, ok, ok, ok, ok, ok, ok
mip3315, 1, ok, ok, ok, ok, ok, ok
mip3511, 1, ok, ok, ok, ok, ok, ok
mip9761, 1, ok, ok, ok, ok, ok, ok
mip665, 1, ok, ok, ok, ok, ok, ok
mip707, 1, ok, ok, ok, ok, ok, ok
mip4493, 1, ok, ok, ok, ok, ok, ok
mip923, 1, ok, ok, ok, ok, ok, ok
mip3799, 1, ok, ok, ok, ok, ok, ok
mip3090, 1, ok, ok, ok, ok, ok, ok
mip8198, 1, ok, ok, ok, ok, ok, ok
mip9401, 1, ok, ok, ok, ok, ok, ok
mip2413, 1, ok, ok, ok, ok, ok, ok
mip6166, 1, ok, ok, ok, ok, ok, ok
mip311, 1, ok, ok, ok, ok, ok, ok
mip1884, 1, ok, ok, ok, ok, ok, ok
mip462, 1, ok, ok, ok, ok, ok, ok
mip3348, 1, ok, ok, ok, ok, ok, ok
mip757, 1, ok, ok, ok, ok, ok, ok
mip8103, 1, ok, ok, ok, ok, ok, ok
mip9509, 1, ok, ok, ok, ok, ok, ok
mip533, 1, ok, ok, ok, ok, ok, ok
mip232, 1, ok, ok, ok, ok, ok, ok
mip8023, 1, ok, ok, ok, ok, ok, ok
mip6421, 1, ok, ok, ok, ok, ok, ok
mip4337, 1, ok, ok, ok, ok, ok, ok
mip4813, 1, ok, ok, ok, ok, ok, ok
mip7623, 1, ok, ok, ok, ok, ok, ok
mip4039, 1, ok, ok, ok, ok, ok, ok
mip9211, 1, ok, ok, ok, ok, ok, ok
mip9791, 1, ok, ok, ok, ok, ok, ok
mip4470, 1, ok, ok, ok, ok, ok, ok
mip3978, 1, ok, ok, ok, ok, ok, ok
mip2118, 1, ok, ok, ok, ok, ok, ok
mip8842, 1, ok, ok, ok, ok, ok, ok
mip3738, 1, ok, ok, ok, ok, ok, ok
mip3238, 1, ok, ok, ok, ok, ok, ok
mip5239, 1, ok, ok, ok, ok, ok, ok
mip9377, 1, ok, ok, ok, ok, ok, ok
mip6486, 1, ok, ok, ok, ok, ok, ok
mip9291, 1, ok, ok, ok, ok, ok, ok
mip140, 1, ok, ok, ok, ok, ok, ok
mip1301, 1, ok, ok, ok, ok, ok, ok
mip8463, 1, ok, ok, ok, ok, ok, ok
mip5156, 1, ok, ok, ok, ok, ok, ok
mip836, 1, ok, ok, ok, ok, ok, ok
mip2240, 1, ok, ok, ok, ok, ok, ok
mip1794, 1, ok, ok, ok, ok, ok, ok
mip3788, 1, ok, ok, ok, ok, ok, ok
mip451, 1, ok, ok, ok, ok, ok, ok
mip7786, 1, ok, ok, ok, ok, ok, ok
mip9122, 1, ok, ok, ok, ok, ok, ok
mip2477, 1, ok, ok, ok, ok, ok, ok
mip8012, 1, ok, ok, ok, ok, ok, ok
mip3364, 1, ok, ok, ok, ok, ok, ok
mip8580, 1, ok, ok, ok, ok, ok, ok
mip9300, 1, ok, ok, ok, ok, ok, ok
mip3265, 1, ok, ok, ok, ok, ok, ok
mip5791, 1, ok, ok, ok, ok, ok, ok
mip3050, 1, ok, ok, ok, ok, ok, ok
mip219, 1, ok, ok, ok, ok, ok, ok
mip1039, 1, ok, ok, ok, ok, ok, ok
mip7255, 1, ok, ok, ok, ok, ok, ok
mip1268, 1, ok, ok, ok, ok, ok, ok
mip3032, 1, ok, ok, ok, ok, ok, ok
mip3780, 1, ok, ok, ok, ok, ok, ok
mip5133, 1, ok, ok, ok, ok, ok, ok
mip8383, 1, ok, ok, ok, ok, ok, ok
mip6444, 1, ok, ok, ok, ok, ok, ok
mip2732, 1, ok, ok, ok, ok, ok, ok
mip9292, 1, ok, ok, ok, ok, ok, ok
mip3421, 1, ok, ok, ok, ok, ok, ok
mip5649, 1, ok, ok, ok, ok, ok, ok
mip5135, 1, ok, ok, ok, ok, ok, ok
mip9244, 1, ok, ok, ok, ok, ok, ok
mip7935, 1, ok, ok, ok, ok, ok, ok
mip7587, 1, ok, ok, ok, ok, ok, ok
mip3182, 1, ok, ok, ok, ok, ok, ok
mip4075, 1, ok, ok, ok, ok, ok, ok
mip2016, 1, ok, ok, ok, ok, ok, ok
mip9219, 1, ok, ok, ok, ok, ok, ok
mip6752, 1, ok, ok, ok, ok, ok, ok
mip6446, 1, ok, ok, ok, ok, ok, ok
mip1296, 1, ok, ok, ok, ok, ok, ok
mip6113, 1, ok, ok, ok, ok, ok, ok
mip293, 1, ok, ok, ok, ok, ok, ok
mip3991, 1, ok, ok, ok, ok, ok, ok
mip1828, 1, ok, ok, ok, ok, ok, ok
mip5741, 1, ok, ok, ok, ok, ok, ok
mip381, 1, ok, ok, ok, ok, ok, ok
mip7096, 1, ok, ok, ok, ok, ok, ok
mip3220, 1, ok, ok, ok, ok, ok, ok
mip8664, 1, ok, ok, ok, ok, ok, ok
mip7800, 1, ok, ok, ok, ok, ok, ok
mip5911, 1, ok, ok, ok, ok, ok, ok
mip7029, 1, ok, ok, ok, ok, ok, ok
mip7333, 1, ok, ok, ok, ok, ok, ok
mip4489, 1, ok, ok, ok, ok, ok, ok
mip643, 1, ok, ok, ok, ok, ok, ok
mip4400, 1, ok, ok, ok, ok, ok, ok
mip1999, 1, ok, ok, ok, ok, ok, ok
mip6296, 1, ok, ok, ok, ok, ok, ok
mip6281, 1, ok, ok, ok, ok, ok, ok
mip4274, 1, ok, ok, ok, ok, ok, ok
mip8203, 1, ok, ok, ok, ok, ok, ok
mip1508, 1, ok, ok, ok, ok, ok, ok
mip1250, 1, ok, ok, ok, ok, ok, ok
mip23, 1, ok, ok, ok, ok, ok, ok
mip2687, 1, ok, ok, ok, ok, ok, ok
mip8736, 1, ok, ok, ok, ok, ok, ok
mip6011, 1, ok, ok, ok, ok, ok, ok
mip5639, 1, ok, ok, ok, ok, ok, ok
mip2323, 1, ok, ok, ok, ok, ok, ok
mip6647, 1, ok, ok, ok, ok, ok, ok
mip6117, 1, ok, ok, ok, ok, ok, ok
mip2587, 1, ok, ok, ok, ok, ok, ok
mip4855, 1, ok, ok, ok, ok, ok, ok
mip3128, 1, ok, ok, ok, ok, ok, ok
mip6488, 1, ok, ok, ok, ok, ok, ok
mip1483, 1, ok, ok, ok, ok, ok, ok
mip4397, 1, ok, ok, ok, ok, ok, ok
mip1666, 1, ok, ok, ok, ok, ok, ok
mip7876, 1, ok, ok, ok, ok, ok, ok
mip178, 1, ok, ok, ok, ok, ok, ok
mip3051, 1, ok, ok, ok, ok, ok, ok
mip7641, 1, ok, ok, ok, ok, ok, ok
mip1978, 1, ok, ok, ok, ok, ok, ok
mip42, 1, ok, ok, ok, ok, ok, ok
mip5131, 1, ok, ok, ok, ok, ok, ok
mip2137, 1, ok, ok, ok, ok, ok, ok
mip3462, 1, ok, ok, ok, ok, ok, ok
mip5870, 1, ok, ok, ok, ok, ok, ok
mip4265, 1, ok, ok, ok, ok, ok, ok
mip261, 1, ok, ok, ok, ok, ok, ok
mip5563, 1, ok, ok, ok, ok, ok, ok
mip2419, 1, ok, ok, ok, ok, ok, ok
mip920, 1, ok, ok, ok, ok, ok, ok
mip5295, 1, ok, ok, ok, ok, ok, ok
mip3940, 1, ok, ok, ok, ok, ok, ok
mip5806, 1, ok, ok, ok, ok, ok, ok
mip2177, 1, ok, ok, ok, ok, ok, ok
mip4970, 1, ok, ok, ok, ok, ok, ok
mip9070, 1, ok, ok, ok, ok, ok, ok
mip1347, 1, ok, ok, ok, ok, ok, ok
mip6981, 1, ok, ok, ok, ok, ok, ok
mip7253, 1, ok, ok, ok, ok, ok, ok
mip215, 1, ok, ok, ok, ok, ok, ok
mip9709, 1, ok, ok, ok, ok, ok, ok
mip40, 1, ok, ok, ok, ok, ok, ok
mip3503, 1, ok, ok, ok, ok, ok, ok
mip230, 1, ok, ok, ok, ok, ok, ok
mip4981, 1, ok, ok, ok, ok, ok, ok
mip2950, 1, ok, ok, ok, ok, ok, ok
mip5237, 1, ok, ok, ok, ok, ok, ok
mip8996, 1, ok, ok, ok, ok, ok, ok
mip1541, 1, ok, ok, ok, ok, ok, ok
mip3, 1, ok, ok, ok, ok, ok, ok
mip8077, 1, ok, ok, ok, ok, ok, ok
mip1436, 1, ok, ok, ok, ok, ok, ok
mip2120, 1, ok, ok, ok, ok, ok, ok
mip4006, 1, ok, ok, ok, ok, ok, ok
mip6989, 1, ok, ok, ok, ok, ok, ok
mip9310, 1, ok, ok, ok, ok, ok, ok
mip728, 1, ok, ok, ok, ok, ok, ok
mip9619, 1, ok, ok, ok, ok, ok, ok
mip6709, 1, ok, ok, ok, ok, ok, ok
mip9750, 1, ok, ok, ok, ok, ok, ok
mip2458, 1, ok, ok, ok, ok, ok, ok
mip3039, 1, ok, ok, ok, ok, ok, ok
mip6637, 1, ok, ok, ok, ok, ok, ok
mip5330, 1, ok, ok, ok, ok, ok, ok
mip8018, 1, ok, ok, ok, ok, ok, ok
mip2707, 1, ok, ok, ok, ok, ok, ok
mip9536, 1, ok, ok, ok, ok, ok, ok
mip9433, 1, ok, ok, ok, ok, ok, ok
mip9064, 1, ok, ok, ok, ok, ok, ok
mip1748, 1, ok, ok, ok, ok, ok, ok
mip2042, 1, ok, ok, ok, ok, ok, ok
mip2988, 1, ok, ok, ok, ok, ok, ok
mip3071, 1, ok, ok, ok, ok, ok, ok
mip9767, 1, ok, ok, ok, ok, ok, ok
mip990, 1, ok, ok, ok, ok, ok, ok
mip2360, 1, ok, ok, ok, ok, ok, ok
mip8271, 1, ok, ok, ok, ok, ok, ok
mip3733, 1, ok, ok, ok, ok, ok, ok
mip4724, 1, ok, ok, ok, ok, ok, ok
mip8312, 1, ok, ok, ok, ok, ok, ok
mip470, 1, ok, ok, ok, ok, ok, ok
mip1867, 1, ok, ok, ok, ok, ok, ok
mip532, 1, ok, ok, ok, ok, ok, ok
mip7239, 1, ok, ok, ok, ok, ok, ok
mip3647, 1, ok, ok, ok, ok, ok, ok
mip1315, 1, ok, ok, ok, ok, ok, ok
mip4311, 1, ok, ok, ok, ok, ok, ok
mip5688, 1, ok, ok, ok, ok, ok, ok
mip6009, 1, ok, ok, ok, ok, ok, ok
mip8876, 1, ok, ok, ok, ok, ok, ok
mip3583, 1, ok, ok, ok, ok, ok, ok
mip3321, 1, ok, ok, ok, ok, ok, ok
mip3949, 1, ok, ok, ok, ok, ok, ok
mip3502, 1, ok, ok, ok, ok, ok, ok
mip9028, 1, ok, ok, ok, ok, ok, ok
mip5336, 1, ok, ok, ok, ok, ok, ok
mip4669, 1, ok, ok, ok, ok, ok, ok
mip2004, 1, ok, ok, ok, ok, ok, ok
mip9351, 1, ok, ok, ok, ok, ok, ok
mip7180, 1, ok, ok, ok, ok, ok, ok
mip2023, 1, ok, ok, ok, ok, ok, ok
mip9957, 1, ok, ok, ok, ok, ok, ok
mip6658, 1, ok, ok, ok, ok, ok, ok
mip6537, 1, ok, ok, ok, ok, ok, ok
mip351, 1, ok, ok, ok, ok, ok, ok
mip8264, 1, ok, ok, ok, ok, ok, ok
mip9773, 1, ok, ok, ok, ok, ok, ok
mip3260, 1, ok, ok, ok, ok, ok, ok
mip9829, 1, ok, ok, ok, ok, ok, ok
mip4972, 1, ok, ok, ok, ok, ok, ok
mip5001, 1, ok, ok, ok, ok, ok, ok
mip988, 1, ok, ok, ok, ok, ok, ok
mip7295, 1, ok, ok, ok, ok, ok, ok
mip995, 1, ok, ok, ok, ok, ok, ok
mip5658, 1, ok, ok, ok, ok, ok, ok
mip4879, 1, ok, ok, ok, ok, ok, ok
mip9238, 1, ok, ok, ok, ok, ok, ok
mip5395, 1, ok, ok, ok, ok, ok, ok
mip5414, 1, ok, ok, ok, ok, ok, ok
mip6965, 1, ok, ok, ok, ok, ok, ok
mip7770, 1, ok, ok, ok, ok, ok, ok
mip85, 1, ok, ok, ok, ok, ok, ok
mip4834, 1, ok, ok, ok, ok, ok, ok
mip5680, 1, ok, ok, ok, ok, ok, ok
mip571, 1, ok, ok, ok, ok, ok, ok
mip3096, 1, ok, ok, ok, ok, ok, ok
mip3865, 1, ok, ok, ok, ok, ok, ok
mip8633, 1, ok, ok, ok, ok, ok, ok
mip3914, 1, ok, ok, ok, ok, ok, ok
mip2146, 1, ok, ok, ok, ok, ok, ok
mip3003, 1, ok, ok, ok, ok, ok, ok
mip9620, 1, ok, ok, ok, ok, ok, ok
mip5665, 1, ok, ok, ok, ok, ok, ok
mip2460, 1, ok, ok, ok, ok, ok, ok
mip9815, 1, ok, ok, ok, ok, ok, ok
mip2417, 1, ok, ok, ok, ok, ok, ok
mip5402, 1, ok, ok, ok, ok, ok, ok
mip1450, 1, ok, ok, ok, ok, ok, ok
mip9230, 1, ok, ok, ok, ok, ok, ok
mip4347, 1, ok, ok, ok, ok, ok, ok
mip8783, 1, ok, ok, ok, ok, ok, ok
mip5534, 1, ok, ok, ok, ok, ok, ok
mip5090, 1, ok, ok, ok, ok, ok, ok
mip5909, 1, ok, ok, ok, ok, ok, ok
mip109, 1, ok, ok, ok, ok, ok, ok
mip790, 1, ok, ok, ok, ok, ok, ok
mip8251, 1, ok, ok, ok, ok, ok, ok
mip6039, 1, ok, ok, ok, ok, ok, ok
mip9428, 1, ok, ok, ok, ok, ok, ok
mip2079, 1, ok, ok, ok, ok, ok, ok
mip9797, 1, ok, ok, ok, ok, ok, ok
mip4578, 1, ok, ok, ok, ok, ok, ok
mip3044, 1, ok, ok, ok, ok, ok, ok
mip8706, 1, ok, ok, ok, ok, ok, ok
mip7243, 1, ok, ok, ok, ok, ok, ok
mip9978, 1, ok, ok, ok, ok, ok, ok
mip1076, 1, ok, ok, ok, ok, ok, ok
mip209, 1, ok, ok, ok, ok, ok, ok
mip6003, 1, ok, ok, ok, ok, ok, ok
mip7653, 1, ok, ok, ok, ok, ok, ok
mip2884, 1, ok, ok, ok, ok, ok, ok
mip7912, 1, ok, ok, ok, ok, ok, ok
mip1833, 1, ok, ok, ok, ok, ok, ok
mip1941, 1, ok, ok, ok, ok, ok, ok
mip2052, 1, ok, ok, ok, ok, ok, ok
mip5971, 1, ok, ok, ok, ok, ok, ok
mip5089, 1, ok, ok, ok, ok, ok, ok
mip2076, 1, ok, ok, ok, ok, ok, ok
mip3192, 1, ok, ok, ok, ok, ok, ok
mip4687, 1, ok, ok, ok, ok, ok, ok
mip5623, 1, ok, ok, ok, ok, ok, ok
mip2211, 1, ok, ok, ok, ok, ok, ok
mip3508, 1, ok, ok, ok, ok, ok, ok
mip4082, 1, ok, ok, ok, ok, ok, ok
mip2227, 1, ok, ok, ok, ok, ok, ok
mip7423, 1, ok, ok, ok, ok, ok, ok
mip3252, 1, ok, ok, ok, ok, ok, ok
mip6052, 1, ok, ok, ok, ok, ok, ok
mip6674, 1, ok, ok, ok, ok, ok, ok
mip7277, 1, ok, ok, ok, ok, ok, ok
mip2638, 1, ok, ok, ok, ok, ok, ok
mip3811, 1, ok, ok, ok, ok, ok, ok
mip6563, 1, ok, ok, ok, ok, ok, ok
mip1431, 1, ok, ok, ok, ok, ok, ok
mip1397, 1, ok, ok, ok, ok, ok, ok
mip5588, 1, ok, ok, ok, ok, ok, ok
mip3460, 1, ok, ok, ok, ok, ok, ok
mip9481, 1, ok, ok, ok, ok, ok, ok
mip640, 1, ok, ok, ok, ok, ok, ok
mip6028, 1, ok, ok, ok, ok, ok, ok
mip4191, 1, ok, ok, ok, ok, ok, ok
mip507, 1, ok, ok, ok, ok, ok, ok
mip8282, 1, ok, ok, ok, ok, ok, ok
mip243, 1, ok, ok, ok, ok, ok, ok
mip6750, 1, ok, ok, ok, ok, ok, ok
mip3159, 1, ok, ok, ok, ok, ok, ok
mip5574, 1, ok, ok, ok, ok, ok, ok
mip9365, 1, ok, ok, ok, ok, ok, ok
mip3413, 1, ok, ok, ok, ok, ok, ok
mip4842, 1, ok, ok, ok, ok, ok, ok
mip8257, 1, ok, ok, ok, ok, ok, ok
mip6685, 1, ok, ok, ok, ok, ok, ok
mip8397, 1, ok, ok, ok, ok, ok, ok
mip8188, 1, ok, ok, ok, ok, ok, ok
mip6831, 1, ok, ok, ok, ok, ok, ok
mip8824, 1, ok, ok, ok, ok, ok, ok
mip5676, 1, ok, ok, ok, ok, ok, ok
mip1406, 1, ok, ok, ok, ok, ok, ok
mip8943, 1, ok, ok, ok, ok, ok, ok
mip6196, 1, ok, ok, ok, ok, ok, ok
mip5360, 1, ok, ok, ok, ok, ok, ok
mip5164, 1, ok, ok, ok, ok, ok, ok
mip5227, 1, ok, ok, ok, ok, ok, ok
mip616, 1, ok, ok, ok, ok, ok, ok
mip2220, 1, ok, ok, ok, ok, ok, ok
mip6493, 1, ok, ok, ok, ok, ok, ok
mip8160, 1, ok, ok, ok, ok, ok, ok
mip2440, 1, ok, ok, ok, ok, ok, ok
mip726, 1, ok, ok, ok, ok, ok, ok
mip3992, 1, ok, ok, ok, ok, ok, ok
mip4711, 1, ok, ok, ok, ok, ok, ok
mip5962, 1, ok, ok, ok, ok, ok, ok
mip3407, 1, ok, ok, ok, ok, ok, ok
mip7422, 1, ok, ok, ok, ok, ok, ok
mip2418, 1, ok, ok, ok, ok, ok, ok
mip6181, 1, ok, ok, ok, ok, ok, ok
mip6429, 1, ok, ok, ok, ok, ok, ok
mip1005, 1, ok, ok, ok, ok, ok, ok
mip1861, 1, ok, ok, ok, ok, ok, ok
mip5868, 1, ok, ok, ok, ok, ok, ok
mip3976, 1, ok, ok, ok, ok, ok, ok
mip340, 1, ok, ok, ok, ok, ok, ok
mip4607, 1, ok, ok, ok, ok, ok, ok
mip7138, 1, ok, ok, ok, ok, ok, ok
mip7321, 1, ok, ok, ok, ok, ok, ok
mip1088, 1, ok, ok, ok, ok, ok, ok
mip7901, 1, ok, ok, ok, ok, ok, ok
mip7739, 1, ok, ok, ok, ok, ok, ok
mip1676, 1, ok, ok, ok, ok, ok, ok
mip2098, 1, ok, ok, ok, ok, ok, ok
mip6481, 1, ok, ok, ok, ok, ok, ok
mip5810, 1, ok, ok, ok, ok, ok, ok
mip2444, 1, ok, ok, ok, ok, ok, ok
mip8305, 1, ok, ok, ok, ok, ok, ok
mip7098, 1, ok, ok, ok, ok, ok, ok
mip4175, 1, ok, ok, ok, ok, ok, ok
mip2522, 1, ok, ok, ok, ok, ok, ok
mip9537, 1, ok, ok, ok, ok, ok, ok
mip8029, 1, ok, ok, ok, ok, ok, ok
mip7374, 1, ok, ok, ok, ok, ok, ok
mip7442, 1, ok, ok, ok, ok, ok, ok
mip6690, 1, ok, ok, ok, ok, ok, ok
mip9376, 1, ok, ok, ok, ok, ok, ok
mip9878, 1, ok, ok, ok, ok, ok, ok
mip1346, 1, ok, ok, ok, ok, ok, ok
mip4946, 1, ok, ok, ok, ok, ok, ok
mip6683, 1, ok, ok, ok, ok, ok, ok
mip1371, 1, ok, ok, ok, ok, ok, ok
mip3300, 1, ok, ok, ok, ok, ok, ok
mip5718, 1, ok, ok, ok, ok, ok, ok
mip7465, 1, ok, ok, ok, ok, ok, ok
mip3229, 1, ok, ok, ok, ok, ok, ok
mip7607, 1, ok, ok, ok, ok, ok, ok
mip2675, 1, ok, ok, ok, ok, ok, ok
mip9911, 1, ok, ok, ok, ok, ok, ok
mip749, 1, ok, ok, ok, ok, ok, ok
mip8573, 1, ok, ok, ok, ok, ok, ok
mip5114, 1, ok, ok, ok, ok, ok, ok
mip5517, 1, ok, ok, ok, ok, ok, ok
mip5816, 1, ok, ok, ok, ok, ok, ok
mip2172, 1, ok, ok, ok, ok, ok, ok
mip1919, 1, ok, ok, ok, ok, ok, ok
mip556, 1, ok, ok, ok, ok, ok, ok
mip4948, 1, ok, ok, ok, ok, ok, ok
mip3200, 1, ok, ok, ok, ok, ok, ok
mip9166, 1, ok, ok, ok, ok, ok, ok
mip8847, 1, ok, ok, ok, ok, ok, ok
mip3444, 1, ok, ok, ok, ok, ok, ok
mip2366, 1, ok, ok, ok, ok, ok, ok
mip4410, 1, ok, ok, ok, ok, ok, ok
mip6588, 1, ok, ok, ok, ok, ok, ok
mip3549, 1, ok, ok, ok, ok, ok, ok
mip4096, 1, ok, ok, ok, ok, ok, ok
mip860, 1, ok, ok, ok, ok, ok, ok
mip9999, 1, ok, ok, ok, ok, ok, ok
mip2552, 1, ok, ok, ok, ok, ok, ok
mip171, 1, ok, ok, ok, ok, ok, ok
mip9901, 1, ok, ok, ok, ok, ok, ok
mip3810, 1, ok, ok, ok, ok, ok, ok
mip7383, 1, ok, ok, ok, ok, ok, ok
mip9683, 1, ok, ok, ok, ok, ok, ok
mip6800, 1, ok, ok, ok, ok, ok, ok
mip3691, 1, ok, ok, ok, ok, ok, ok
mip699, 1, ok, ok, ok, ok, ok, ok
mip8248, 1, ok, ok, ok, ok, ok, ok
mip8009, 1, ok, ok, ok, ok, ok, ok
mip5213, 1, ok, ok, ok, ok, ok, ok
mip6951, 1, ok, ok, ok, ok, ok, ok
mip117, 1, ok, ok, ok, ok, ok, ok
mip2167, 1, ok, ok, ok, ok, ok, ok
mip3718, 1, ok, ok, ok, ok, ok, ok
mip1259, 1, ok, ok, ok, ok, ok, ok
mip1826, 1, ok, ok, ok, ok, ok, ok
mip3474, 1, ok, ok, ok, ok, ok, ok
mip5435, 1, ok, ok, ok, ok, ok, ok
mip4626, 1, ok, ok, ok, ok, ok, ok
mip2974, 1, ok, ok, ok, ok, ok, ok
mip7524, 1, ok, ok, ok, ok, ok, ok
mip9437, 1, ok, ok, ok, ok, ok, ok
mip4667, 1, ok, ok, ok, ok, ok, ok
mip1885, 1, ok, ok, ok, ok, ok, ok
mip6469, 1, ok, ok, ok, ok, ok, ok
mip8293, 1, ok, ok, ok, ok, ok, ok
mip1068, 1, ok, ok, ok, ok, ok, ok
mip9881, 1, ok, ok, ok, ok, ok, ok
mip9560, 1, ok, ok, ok, ok, ok, ok
mip2067, 1, ok, ok, ok, ok, ok, ok
mip1632, 1, ok, ok, ok, ok, ok, ok
mip663, 1, ok, ok, ok, ok, ok, ok
mip1746, 1, ok, ok, ok, ok, ok, ok
mip1830, 1, ok, ok, ok, ok, ok, ok
mip2086, 1, ok, ok, ok, ok, ok, ok
mip7230, 1, ok, ok, ok, ok, ok, ok
mip2737, 1, ok, ok, ok, ok, ok, ok
mip568, 1, ok, ok, ok, ok, ok, ok
mip9242, 1, ok, ok, ok, ok, ok, ok
mip9861, 1, ok, ok, ok, ok, ok, ok
mip956, 1, ok, ok, ok, ok, ok, ok
mip2075, 1, ok, ok, ok, ok, ok, ok
mip420, 1, ok, ok, ok, ok, ok, ok
mip2686, 1, ok, ok, ok, ok, ok, ok
mip9828, 1, ok, ok, ok, ok, ok, ok
mip428, 1, ok, ok, ok, ok, ok, ok
mip8815, 1, ok, ok, ok, ok, ok, ok
mip829, 1, ok, ok, ok, ok, ok, ok
mip2476, 1, ok, ok, ok, ok, ok, ok
mip7393, 1, ok, ok, ok, ok, ok, ok
mip8382, 1, ok, ok, ok, ok, ok, ok
mip1721, 1, ok, ok, ok, ok, ok, ok
mip7494, 1, ok, ok, ok, ok, ok, ok
mip9293, 1, ok, ok, ok, ok, ok, ok
mip2819, 1, ok, ok, ok, ok, ok, ok
mip2213, 1, ok, ok, ok, ok, ok, ok
mip5993, 1, ok, ok, ok, ok, ok, ok
mip506, 1, ok, ok, ok, ok, ok, ok
mip3305, 1, ok, ok, ok, ok, ok, ok
mip5076, 1, ok, ok, ok, ok, ok, ok
mip2914, 1, ok, ok, ok, ok, ok, ok
mip2484, 1, ok, ok, ok, ok, ok, ok
mip9044, 1, ok, ok, ok, ok, ok, ok
mip9732, 1, ok, ok, ok, ok, ok, ok
mip396, 1, ok, ok, ok, ok, ok, ok
mip5513, 1, ok, ok, ok, ok, ok, ok
mip5908, 1, ok, ok, ok, ok, ok, ok
mip9156, 1, ok, ok, ok, ok, ok, ok
mip5411, 1, ok, ok, ok, ok, ok, ok
mip5679, 1, ok, ok, ok, ok, ok, ok
mip2500, 1, ok, ok, ok, ok, ok, ok
mip165, 1, ok, ok, ok, ok, ok, ok
mip3429, 1, ok, ok, ok, ok, ok, ok
mip2917, 1, ok, ok, ok, ok, ok, ok
mip9319, 1, ok, ok, ok, ok, ok, ok
mip182, 1, ok, ok, ok, ok, ok, ok
mip3424, 1, ok, ok, ok, ok, ok, ok
